timestamp,url,strategy,performance,test_type
2025-07-24 01:58:06,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_slow
2025-07-24 01:59:13,https://www.brooksrunning.com/en_us,mobile,46.0,mobile_fast
2025-07-24 12:51:20,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-07-24 12:53:28,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_fast
2025-07-25 01:57:16,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_slow
2025-07-25 01:57:17,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_fast
2025-07-25 12:49:53,https://www.brooksrunning.com/en_us,mobile,14.000000000000002,mobile_slow
2025-07-25 12:50:36,https://www.brooksrunning.com/en_us,mobile,29.0,mobile_fast
2025-07-26 12:43:43,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_slow
2025-07-26 12:43:43,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_fast
2025-07-27 02:06:48,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_slow
2025-07-27 02:06:49,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_fast
2025-07-27 12:45:38,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_slow
2025-07-27 12:45:38,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_fast
2025-07-28 02:04:11,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_slow
2025-07-28 02:04:11,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_fast
2025-07-28 12:51:24,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_slow
2025-07-28 12:51:25,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_fast
2025-07-29 02:10:10,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_slow
2025-07-29 02:11:04,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_fast
2025-07-29 12:53:42,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_slow
2025-07-29 12:54:24,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_fast
2025-07-30 02:00:26,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-07-30 02:00:27,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_fast
2025-07-31 02:00:04,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_slow
2025-07-31 02:00:05,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_fast
2025-07-31 12:50:44,https://www.brooksrunning.com/en_us,mobile,18.0,mobile_slow
2025-07-31 12:51:28,https://www.brooksrunning.com/en_us,mobile,32.0,mobile_fast
2025-08-01 02:10:08,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_slow
2025-08-01 02:10:08,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_fast
2025-08-01 12:51:39,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-08-01 12:52:42,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_fast
2025-08-02 01:54:23,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-08-02 01:54:23,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-08-02 12:44:50,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_slow
2025-08-02 12:44:51,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_fast
2025-08-03 02:08:31,https://www.brooksrunning.com/en_us,mobile,18.0,mobile_slow
2025-08-03 02:08:32,https://www.brooksrunning.com/en_us,mobile,18.0,mobile_fast
2025-08-03 12:48:26,https://www.brooksrunning.com/en_us,mobile,29.0,mobile_slow
2025-08-03 12:51:18,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_fast
2025-08-04 02:08:32,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_slow
2025-08-04 02:08:32,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_fast
2025-08-04 12:52:50,https://www.brooksrunning.com/en_us,mobile,35.0,mobile_slow
2025-08-04 12:53:34,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-08-05 02:03:41,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_slow
2025-08-05 02:04:29,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_fast
2025-08-05 12:52:42,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-05 12:52:43,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-06 02:01:01,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_slow
2025-08-06 02:01:02,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_fast
2025-08-06 12:52:56,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-08-06 12:52:56,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-08-07 02:01:36,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_slow
2025-08-07 02:01:37,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_fast
2025-08-07 12:51:53,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_slow
2025-08-07 12:53:10,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_fast
2025-08-08 02:01:12,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_slow
2025-08-08 02:01:12,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_fast
2025-08-08 12:52:28,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_slow
2025-08-08 12:52:30,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_fast
2025-08-09 01:50:32,https://www.brooksrunning.com/en_us,mobile,15.0,mobile_slow
2025-08-09 01:50:33,https://www.brooksrunning.com/en_us,mobile,15.0,mobile_fast
2025-08-09 12:44:06,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_slow
2025-08-09 12:45:37,https://www.brooksrunning.com/en_us,mobile,2.0,mobile_fast
2025-08-10 02:05:33,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_slow
2025-08-10 02:06:50,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-08-11 02:01:57,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_slow
2025-08-11 02:03:22,https://www.brooksrunning.com/en_us,mobile,40.0,mobile_fast
2025-08-11 12:51:12,https://www.brooksrunning.com/en_us,mobile,29.0,mobile_slow
2025-08-11 12:52:33,https://www.brooksrunning.com/en_us,mobile,18.0,mobile_fast
2025-08-12 01:49:18,https://www.brooksrunning.com/en_us,mobile,31.0,mobile_slow
2025-08-12 01:49:44,https://www.brooksrunning.com/en_us,mobile,43.0,mobile_fast
2025-08-12 12:47:01,https://www.brooksrunning.com/en_us,mobile,36.0,mobile_slow
2025-08-12 12:47:38,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_fast
2025-08-13 01:51:17,https://www.brooksrunning.com/en_us,mobile,39.0,mobile_slow
2025-08-13 01:52:03,https://www.brooksrunning.com/en_us,mobile,42.0,mobile_fast
2025-08-13 12:48:30,https://www.brooksrunning.com/en_us,mobile,38.0,mobile_slow
2025-08-13 12:48:31,https://www.brooksrunning.com/en_us,mobile,38.0,mobile_fast
2025-08-14 01:52:34,https://www.brooksrunning.com/en_us,mobile,16.0,mobile_slow
2025-08-14 01:53:17,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-08-14 12:49:25,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_slow
2025-08-14 12:50:02,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_fast
2025-08-15 01:52:20,https://www.brooksrunning.com/en_us,mobile,35.0,mobile_slow
2025-08-15 01:52:21,https://www.brooksrunning.com/en_us,mobile,35.0,mobile_fast
2025-08-16 01:47:58,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-16 01:47:58,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-16 12:42:12,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-08-16 12:42:12,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-08-17 01:57:44,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-08-17 01:57:45,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-08-17 12:42:45,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-08-17 12:43:29,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-18 01:58:20,https://www.brooksrunning.com/en_us,mobile,39.0,mobile_slow
2025-08-18 01:58:20,https://www.brooksrunning.com/en_us,mobile,39.0,mobile_fast
2025-08-18 12:49:57,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-18 12:49:58,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-19 01:46:04,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_slow
2025-08-19 01:46:04,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_fast
2025-08-19 12:44:12,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-08-19 12:44:12,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_fast
2025-08-20 01:44:25,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-08-20 01:44:25,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-08-20 12:44:45,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_slow
2025-08-20 12:44:46,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_fast
2025-08-21 01:43:24,https://www.brooksrunning.com/en_us,mobile,31.0,mobile_slow
2025-08-21 01:43:24,https://www.brooksrunning.com/en_us,mobile,31.0,mobile_fast
2025-08-21 12:45:19,https://www.brooksrunning.com/en_us,mobile,34.0,mobile_slow
2025-08-21 12:45:19,https://www.brooksrunning.com/en_us,mobile,34.0,mobile_fast
2025-08-22 01:43:45,https://www.brooksrunning.com/en_us,mobile,34.0,mobile_slow
2025-08-22 01:43:46,https://www.brooksrunning.com/en_us,mobile,34.0,mobile_fast
2025-08-22 12:42:29,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_slow
2025-08-22 12:42:30,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_fast
2025-08-23 01:40:27,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_slow
2025-08-23 01:41:04,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-23 12:40:42,https://www.brooksrunning.com/en_us,mobile,13.0,mobile_slow
2025-08-23 12:41:17,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_fast
2025-08-24 01:53:39,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_slow
2025-08-24 01:53:39,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_fast
2025-08-24 12:40:20,https://www.brooksrunning.com/en_us,mobile,31.0,mobile_slow
2025-08-24 12:41:02,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_fast
2025-08-25 01:48:31,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_slow
2025-08-25 01:48:32,https://www.brooksrunning.com/en_us,mobile,27.0,mobile_fast
2025-08-25 12:45:50,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-25 12:45:51,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-26 01:44:46,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-26 01:45:24,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_fast
2025-08-26 12:47:39,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-26 12:48:24,https://www.brooksrunning.com/en_us,mobile,32.0,mobile_fast
2025-08-27 01:41:34,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_slow
2025-08-27 01:41:34,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_fast
2025-08-27 12:43:19,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-08-27 12:43:19,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-08-28 01:41:27,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_slow
2025-08-28 01:41:27,https://www.brooksrunning.com/en_us,mobile,37.0,mobile_fast
2025-08-28 12:43:06,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-08-28 12:43:45,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_fast
2025-08-29 01:41:08,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-08-29 01:41:51,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_fast
2025-08-29 12:42:25,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-08-29 12:42:26,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-08-30 01:28:36,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-08-30 01:29:30,https://www.brooksrunning.com/en_us,mobile,18.0,mobile_fast
2025-08-30 12:38:40,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-08-30 12:38:40,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-08-31 01:45:51,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_slow
2025-08-31 01:45:51,https://www.brooksrunning.com/en_us,mobile,20.0,mobile_fast
2025-08-31 12:39:04,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-08-31 12:39:04,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-01 01:55:30,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-09-01 01:55:30,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-01 12:44:39,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_slow
2025-09-01 12:44:39,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_fast
2025-09-02 01:43:06,https://www.brooksrunning.com/en_us,mobile,17.0,mobile_slow
2025-09-02 01:43:46,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_fast
2025-09-02 12:45:30,https://www.brooksrunning.com/en_us,mobile,12.0,mobile_slow
2025-09-02 12:46:29,https://www.brooksrunning.com/en_us,mobile,13.0,mobile_fast
2025-09-03 01:28:37,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-09-03 01:28:38,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-03 12:41:57,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_slow
2025-09-03 12:42:44,https://www.brooksrunning.com/en_us,mobile,15.0,mobile_fast
2025-09-04 01:28:23,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_slow
2025-09-04 01:28:23,https://www.brooksrunning.com/en_us,mobile,30.0,mobile_fast
2025-09-04 12:40:45,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_slow
2025-09-04 12:40:45,https://www.brooksrunning.com/en_us,mobile,33.0,mobile_fast
2025-09-05 01:38:42,https://www.brooksrunning.com/en_us,mobile,42.0,mobile_slow
2025-09-05 01:38:43,https://www.brooksrunning.com/en_us,mobile,42.0,mobile_fast
2025-09-05 12:42:20,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-09-05 12:42:20,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-09-06 01:28:27,https://www.brooksrunning.com/en_us,mobile,24.0,mobile_slow
2025-09-06 01:29:12,https://www.brooksrunning.com/en_us,mobile,26.0,mobile_fast
2025-09-06 12:37:13,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_slow
2025-09-06 12:37:14,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-09-07 01:43:49,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-09-07 01:43:49,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-07 12:38:10,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_slow
2025-09-07 12:38:10,https://www.brooksrunning.com/en_us,mobile,19.0,mobile_fast
2025-09-08 01:43:48,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_slow
2025-09-08 01:43:48,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_fast
2025-09-08 12:45:15,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_slow
2025-09-08 12:45:15,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_fast
2025-09-09 01:40:23,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_slow
2025-09-09 01:40:24,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-09 12:45:35,https://www.brooksrunning.com/en_us,mobile,25.0,mobile_slow
2025-09-09 12:46:20,https://www.brooksrunning.com/en_us,mobile,23.0,mobile_fast
2025-09-10 01:37:34,https://www.brooksrunning.com/en_us,mobile,14.000000000000002,mobile_slow
2025-09-10 01:38:15,https://www.brooksrunning.com/en_us,mobile,22.0,mobile_fast
2025-09-10 12:42:33,https://www.brooksrunning.com/en_us,mobile,15.0,mobile_slow
2025-09-10 12:43:23,https://www.brooksrunning.com/en_us,mobile,21.0,mobile_fast
2025-09-11 01:39:38,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_slow
2025-09-11 01:39:39,https://www.brooksrunning.com/en_us,mobile,28.000000000000004,mobile_fast
